Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total attempts obox_Total,total goals_Total,total blocked scoring att_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total attempts obox_p90,total goals_p90,total blocked scoring att_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total attempts obox_TotalPR,total goals_TotalPR,total blocked scoring att_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total attempts obox_p90PR,total goals_p90PR,total blocked scoring att_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,18443jomfufijc5n6b35ejlcl,L. Skovajsa,Lukás Skovajsa,32.0,Defender,Slovakia,Defender,74.0,0.0,59.0,6.0,133.0,4.0,1.0,1.0,1.0,1.0,1.0,13.0,12.0,5.0,360.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,74.72,25.0,0.0,0.0,0.0,48.15,44.44,60.0,0.0904895971882557,0.0892798572249555,0.0,1.0,0.0174506,2.0,12.0,16.0,0.3669143199999999,63.0,18.5,0.0,14.75,1.5,33.25,1.0,0.25,0.25,0.25,0.25,0.25,3.25,3.0,1.25,0.0,0.5,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,74.72,25.0,0.0,0.0,0.0,48.15,44.44,60.0,0.0226223992970639,0.0223199643062388,0.0,0.25,0.00436265,0.5,3.0,4.0,0.0917285799999999,15.75,RB/RCB,78,28,75,45,85,50,45,35,55,30,30,40,72,62,35,40,75,25,42,40,28,45,30,100,52,30,20,28,25,35,30,35,40,45,50,30,35,30,70,70,68,60,75,68,28,55,20,60,35,38,30,48,20,20,15,55,60,35,28,62,25,25,40,28,45,30,100,52,30,20,28,25,35,30,35,40,35,40,30,35,35,60,60,57,35,55,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,2rnrwn2zniypt4mt1krwtiqz8,P. Diouf,Pape Mamadou Diouf,20.0,Defender,Senegal,Defender,105.0,0.0,25.0,11.0,130.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,6.0,240.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,86.09,45.83,0.0,0.0,0.0,45.45,33.33,100.0,0.0316968981944401,0.0,1.0,2.0,0.03608883,0.0,3.0,4.0,0.1238574599999999,77.0,39.375,0.0,9.375,4.125,48.75,0.75,0.0,0.375,0.0,0.0,0.0,3.75,4.5,2.25,0.0,0.0,1.5,0.0,1.5,0.0,0.375,0.0,0.0,0.0,0.0,86.09,45.83,0.0,0.0,0.0,45.45,33.33,100.0,0.011886336822915,0.0,0.375,0.75,0.01353331125,0.0,1.125,1.5,0.0464465474999999,28.875,CB,71,38,24,69,63,25,18,26,16,28,28,37,57,96,22,12,90,29,76,47,74,43,29,49,51,65,44,38,29,22,31,26,87,21,21,76,68,62,29,28,29,29,62,74,38,18,79,68,26,18,24,16,28,28,38,53,91,22,12,85,29,82,47,76,43,29,49,51,65,44,38,29,22,31,26,87,21,21,76,69,65,29,26,24,24,68,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,410p7dcz1zqvkje53kev8jk6h,R. Križan,Richard Krizan,28.0,Defender,Slovakia,Defender,142.0,0.0,38.0,9.0,180.0,11.0,2.0,2.0,2.0,0.0,0.0,18.0,20.0,0.0,336.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,91.84,60.0,0.0,0.0,50.0,62.07,73.33,83.33,0.2662591329950587,0.1670110725910913,0.0,1.0,0.01935132,0.0,6.0,8.0,0.2178719999999999,97.0,38.035714285714285,0.0,10.178571428571429,2.4107142857142856,48.21428571428572,2.946428571428571,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.0,0.0,4.821428571428571,5.357142857142857,0.0,0.2678571428571428,1.0714285714285714,0.2678571428571428,0.0,1.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,91.84,60.0,0.0,0.0,50.0,62.07,73.33,83.33,0.0713194106236764,0.0447351087297566,0.0,0.2678571428571428,0.0051833892857142,0.0,1.6071428571428572,2.142857142857143,0.0583585714285714,25.982142857142858,CB,79,38,44,54,79,87,72,47,59,28,28,81,75,6,60,50,43,29,88,47,29,43,29,49,51,94,81,38,29,74,74,82,65,65,68,32,50,47,29,40,44,41,79,71,38,21,26,62,71,65,38,53,28,28,65,68,6,50,43,35,29,74,47,29,43,29,49,51,94,81,38,29,74,74,82,65,53,62,32,50,47,29,38,35,35,65,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,6epqdvfqoccu5z8qanqwnbqax,M. Poom,Markus Poom,27.0,Midfielder,Estonia,Midfielder,86.0,9.0,61.0,9.0,138.0,2.0,11.0,4.0,0.0,0.0,0.0,6.0,6.0,5.0,350.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,82.63,56.25,25.71,0.0,50.0,46.15,50.0,100.0,0.2333103952755948,1.3560450529034265,1.0,4.0,0.0709389,3.0,14.0,10.0,0.1761380299999999,67.0,22.11428571428572,2.3142857142857145,15.685714285714283,2.3142857142857145,35.48571428571429,0.5142857142857143,2.8285714285714287,1.0285714285714287,0.0,0.0,0.0,1.542857142857143,1.542857142857143,1.2857142857142858,0.5142857142857143,0.0,0.2571428571428572,0.0,0.7714285714285715,0.0,1.0285714285714287,0.2571428571428572,0.2571428571428572,0.0,0.0,82.63,56.25,25.71,0.0,50.0,46.15,50.0,100.0,0.0599941016422958,0.3486972993180239,0.2571428571428572,1.0285714285714287,0.0182414314285714,0.7714285714285715,3.6,2.571428571428572,0.0452926362857142,17.228571428571428,DM/CM,74,100,63,77,74,47,100,63,13,15,15,15,55,79,81,6,19,19,48,40,89,82,63,52,48,35,58,65,19,77,27,55,90,52,100,55,63,45,85,77,53,26,66,68,97,42,65,61,26,94,42,13,15,15,3,45,65,61,6,10,19,26,40,81,71,52,52,48,35,58,65,19,77,27,55,90,32,97,48,55,48,77,55,23,13,52,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,789btd0gnhmy0qiwpij6pzuhg,D. Kam,Dylann Kam,21.0,Attacker,Burkina Faso,Striker,12.0,0.0,24.0,1.0,36.0,0.0,2.0,1.0,1.0,8.0,9.0,11.0,1.0,1.0,167.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,37.5,100.0,52.38,0.0,25.0,0.0813890602290572,0.1119430972244265,0.0,2.0,0.08133984,1.0,3.0,4.0,0.08668465,12.0,6.4670658682634725,0.0,12.934131736526943,0.5389221556886228,19.40119760479042,0.0,1.0778443113772456,0.5389221556886228,0.5389221556886228,4.311377245508982,4.850299401197605,5.92814371257485,0.5389221556886228,0.5389221556886228,0.5389221556886228,2.155688622754491,2.155688622754491,1.616766467065868,0.5389221556886228,0.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,37.5,100.0,52.38,0.0,25.0,0.0438623677881146,0.060328615270649,0.0,1.0778443113772456,0.0438358419161676,0.5389221556886228,1.616766467065868,2.155688622754491,0.0467162784431137,6.4670658682634725,RW,88,50,75,75,75,38,62,38,75,75,75,50,38,62,62,50,50,62,50,62,38,62,50,62,62,100,75,50,75,100,75,38,50,50,50,25,50,50,38,88,50,50,75,100,50,75,75,100,38,75,50,75,75,100,75,25,100,75,50,50,75,50,62,38,62,50,62,62,100,75,50,75,100,75,38,50,50,50,25,50,50,75,75,75,50,75,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,7u2l210fe2s0v46x0aos9tqtw,N. Jovanović,Nikola Jovanovic,23.0,Defender,Serbia,Defender,40.0,0.0,35.0,2.0,75.0,3.0,1.0,1.0,0.0,10.0,10.0,17.0,5.0,2.0,203.0,0.0,4.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,79.79,22.22,0.0,50.0,0.0,48.57,50.0,60.0,0.0783461444535329,0.061303165206708,1.0,2.0,0.06241384,2.0,6.0,4.0,0.2106742999999999,43.0,17.733990147783253,0.0,15.517241379310343,0.8866995073891626,33.251231527093594,1.3300492610837438,0.4433497536945813,0.4433497536945813,0.0,4.433497536945813,4.433497536945813,7.536945812807882,2.2167487684729066,0.8866995073891626,0.0,1.7733990147783252,1.7733990147783252,2.2167487684729066,1.3300492610837438,0.0,0.4433497536945813,0.0,0.4433497536945813,0.0,0.0,79.79,22.22,0.0,50.0,0.0,48.57,50.0,60.0,0.0347347438463939,0.0271787431950922,0.4433497536945813,0.8866995073891626,0.027671160591133,0.8866995073891626,2.6600985221674875,1.7733990147783252,0.0934023990147782,19.064039408867,RB/RCB,50,28,38,12,35,28,45,35,22,90,90,62,35,42,35,70,75,90,42,40,68,45,72,50,52,60,15,28,72,35,35,52,40,40,35,70,50,55,70,40,30,35,57,55,28,70,15,65,55,55,45,22,100,100,95,45,50,35,80,100,100,40,40,80,45,90,50,52,60,15,28,72,35,35,52,40,40,45,80,60,65,85,50,30,40,75,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,7xsfwboa87damxs9co25sf7ys,Eynel Soares,Eynel Domingos Rocha Soares,27.0,Midfielder,Cabo Verde,Midfielder,6.0,4.0,27.0,1.0,29.0,2.0,6.0,9.0,6.0,21.0,22.0,20.0,0.0,1.0,296.0,3.0,18.0,8.0,10.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,69.05,100.0,30.77,47.62,33.33,43.48,33.33,0.0,0.6133329181389541,0.7602521413583458,4.0,7.0,0.20257985,4.0,4.0,6.0,0.7764388000000002,21.0,1.8243243243243243,1.2162162162162162,8.20945945945946,0.304054054054054,8.817567567567568,0.6081081081081081,1.8243243243243243,2.7364864864864864,1.8243243243243243,6.385135135135135,6.6891891891891895,6.081081081081082,0.0,0.304054054054054,0.9121621621621622,5.472972972972973,2.4324324324324325,3.040540540540541,0.0,0.6081081081081081,0.9121621621621622,0.304054054054054,0.9121621621621622,0.0,0.0,69.05,100.0,30.77,47.62,33.33,43.48,33.33,0.0,0.1864863602449522,0.2311577456832808,1.2162162162162162,2.1283783783783785,0.0615952246621621,1.2162162162162162,1.2162162162162162,1.8243243243243243,0.2360793648648649,6.385135135135135,LM/LCM,60,80,60,70,60,80,60,100,80,100,100,90,30,50,70,80,80,100,20,100,100,80,100,60,60,20,90,60,40,50,60,60,20,80,60,90,80,80,80,60,70,100,60,20,80,60,60,20,60,20,100,60,100,100,60,30,60,60,80,80,100,20,100,100,80,100,60,60,20,90,60,40,50,60,60,20,60,60,40,60,80,80,60,80,100,60,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,90n0jcctbgyj7ffuro7fyhiad,Pablo González,Pablo González,33.0,Midfielder,Spain,Midfielder,13.0,1.0,37.0,3.0,49.0,6.0,3.0,8.0,6.0,4.0,5.0,22.0,0.0,1.0,190.0,5.0,9.0,8.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,71.01,30.0,12.5,25.0,62.5,56.41,42.86,71.43,0.7517461254868834,0.1178370903502249,2.0,2.0,0.05482142,2.0,5.0,7.0,0.24626449,28.0,6.157894736842105,0.4736842105263157,17.526315789473685,1.4210526315789471,23.21052631578948,2.8421052631578947,1.4210526315789471,3.789473684210526,2.8421052631578947,1.894736842105263,2.3684210526315788,10.421052631578949,0.0,0.4736842105263157,2.3684210526315788,4.263157894736842,3.789473684210526,0.4736842105263157,2.3684210526315788,0.0,0.9473684210526316,0.4736842105263157,0.9473684210526316,0.0,0.0,71.01,30.0,12.5,25.0,62.5,56.41,42.86,71.43,0.356090269967471,0.0558175691132644,0.9473684210526316,0.9473684210526316,0.0259680410526315,0.9473684210526316,2.3684210526315788,3.3157894736842106,0.1166516005263157,13.263157894736842,RM/RCM,50,55,68,68,64,95,82,86,82,59,68,100,14,45,100,59,95,36,82,36,73,68,82,55,55,27,36,27,36,91,55,50,73,73,64,68,45,36,73,64,64,55,68,64,55,64,73,64,100,82,100,100,55,64,100,14,36,100,55,100,55,82,36,82,73,91,55,55,27,36,27,36,91,55,50,73,91,55,64,45,45,82,64,64,55,82,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,a8arrpa5myjkzun3m4xfxy784,L. Mikulaj,Lukás Mikulaj,21.0,Attacker,Slovakia,Striker,28.0,0.0,35.0,3.0,63.0,12.0,5.0,7.0,7.0,6.0,6.0,24.0,3.0,2.0,360.0,2.0,10.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,79.75,75.0,0.0,83.33,28.57,42.86,44.44,100.0,0.9730661169063242,0.3372999310362339,0.0,4.0,0.07426207,0.0,8.0,10.0,0.1227686499999999,25.0,7.0,0.0,8.75,0.75,15.75,3.0,1.25,1.75,1.75,1.5,1.5,6.0,0.75,0.5,0.5,2.5,1.25,1.25,0.5,0.0,0.0,0.25,0.25,0.0,0.0,79.75,75.0,0.0,83.33,28.57,42.86,44.44,100.0,0.243266529226581,0.0843249827590584,0.0,1.0,0.0185655175,0.0,2.0,2.5,0.0306921624999999,6.25,ST,95,26,68,81,84,95,77,52,73,58,56,87,74,82,44,34,73,84,68,42,21,61,50,52,52,81,76,26,94,39,50,66,82,61,71,15,58,32,23,89,87,35,76,87,26,42,69,61,87,50,32,48,35,35,74,58,68,32,19,52,77,47,42,21,56,42,52,52,81,76,26,94,39,50,66,82,45,45,15,45,19,23,81,81,26,71,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,b3b4ebv8jfukcu74rfyref5zo,T. Hájovský,Tadeás Hájovsky,20.0,Midfielder,Slovakia,Midfielder,46.0,3.0,67.0,3.0,110.0,2.0,3.0,6.0,1.0,1.0,2.0,20.0,4.0,7.0,335.0,1.0,6.0,14.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,85.27,50.0,37.5,100.0,16.67,64.52,50.0,33.33,0.4627557081788276,0.3177720633808664,2.0,4.0,0.08602868,4.0,12.0,10.0,0.43026827,64.0,12.35820895522388,0.8059701492537313,18.0,0.8059701492537313,29.55223880597015,0.5373134328358209,0.8059701492537313,1.611940298507463,0.2686567164179104,0.2686567164179104,0.5373134328358209,5.3731343283582085,1.0746268656716418,1.880597014925373,0.2686567164179104,1.611940298507463,3.761194029850746,0.2686567164179104,0.2686567164179104,0.0,1.343283582089552,0.0,0.0,0.0,0.0,85.27,50.0,37.5,100.0,16.67,64.52,50.0,33.33,0.1243224290629686,0.0853715991172476,0.5373134328358209,1.0746268656716418,0.0231121826865671,1.0746268656716418,3.2238805970149254,2.686567164179104,0.1155944605970149,17.19402985074627,DM/CM,55,81,76,24,55,47,65,89,39,37,50,79,39,92,50,77,100,55,15,40,95,34,21,52,48,61,35,81,92,31,87,55,13,77,65,74,63,58,94,60,53,74,61,23,74,61,13,52,29,52,77,32,32,45,71,26,84,39,68,97,52,10,40,87,34,21,52,48,61,35,81,92,31,87,55,13,74,61,65,61,52,94,48,29,61,48,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,eim53fbgajnpydps3071jxivp,J. Paur,Jakub Paur,34.0,Attacker,Slovakia,Striker,16.0,0.0,26.0,2.0,42.0,4.0,2.0,6.0,4.0,2.0,3.0,9.0,7.0,0.0,237.0,1.0,8.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,73.68,50.0,0.0,50.0,16.67,32.14,28.57,50.0,0.7340446859303623,0.1846348043722792,0.0,5.0,0.14733765,3.0,2.0,3.0,0.1221312099999999,10.0,6.075949367088608,0.0,9.873417721518988,0.759493670886076,15.949367088607596,1.518987341772152,0.759493670886076,2.278481012658228,1.518987341772152,0.759493670886076,1.139240506329114,3.4177215189873418,2.6582278481012658,0.0,0.379746835443038,3.037974683544304,0.759493670886076,0.379746835443038,0.379746835443038,0.0,0.759493670886076,0.379746835443038,0.759493670886076,0.0,0.0,73.68,50.0,0.0,50.0,16.67,32.14,28.57,50.0,0.2787511465558338,0.0701144826730174,0.0,1.89873417721519,0.0559510063291139,1.139240506329114,0.759493670886076,1.139240506329114,0.046378940506329,3.79746835443038,ST,66,26,45,60,52,58,31,39,27,26,32,35,95,24,21,23,35,35,39,42,73,61,68,52,52,58,53,26,68,23,23,40,37,48,32,15,76,71,90,32,42,32,39,81,26,58,74,65,58,29,45,35,24,32,26,97,24,21,23,32,27,31,42,81,68,71,52,52,58,53,26,68,23,23,40,37,48,35,15,79,74,87,23,42,35,32,Niké Liga
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,z4fjg53quqxjh0sjx9u7hg4,H. Pávek,Hugo Pávek,21.0,Defender,Slovakia,Defender,97.0,3.0,49.0,8.0,143.0,7.0,1.0,0.0,0.0,4.0,4.0,29.0,15.0,5.0,346.0,0.0,2.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,80.79,50.0,30.0,50.0,0.0,76.32,70.0,60.0,0.0,0.1342364835724845,0.0,7.0,0.14911862,3.0,7.0,10.0,0.4139412700000001,74.0,25.23121387283237,0.7803468208092486,12.745664739884392,2.0809248554913293,37.19653179190751,1.8208092485549128,0.2601156069364161,0.0,0.0,1.0404624277456649,1.0404624277456649,7.543352601156069,3.9017341040462425,1.300578034682081,0.0,0.5202312138728323,1.300578034682081,0.5202312138728323,2.341040462427745,0.0,0.0,0.0,0.0,0.0,0.0,80.79,50.0,30.0,50.0,0.0,76.32,70.0,60.0,0.0,0.034917004397467,0.0,1.8208092485549128,0.0387880803468208,0.7803468208092486,1.8208092485549128,2.601156069364162,0.1076725846820809,19.2485549132948,RB/RCB,95,95,55,60,90,88,45,12,22,75,72,90,80,62,35,40,95,70,92,40,28,45,30,50,52,75,72,65,72,35,90,80,40,15,55,30,95,90,88,48,48,65,90,85,85,45,45,85,80,45,12,22,70,70,100,75,65,35,35,80,65,100,40,28,45,30,50,52,75,72,65,72,35,90,80,40,15,50,30,85,85,80,30,40,50,80,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,1gq668oo73fi2nyyrjol7axud,T. Kacharaba,Taras Kacharaba,31.0,Defender,Ukraine,Defender,67.0,0.0,45.0,23.0,112.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,2.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,86.82,76.67,0.0,0.0,0.0,87.5,85.71,100.0,0.0,0.0330897407040201,0.0,3.0,0.0682068899999999,1.0,11.0,19.0,0.46660334,72.0,44.66666666666666,0.0,30.0,15.333333333333334,74.66666666666667,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,4.666666666666667,6.666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,86.82,76.67,0.0,0.0,0.0,87.5,85.71,100.0,0.0,0.0220598271360134,0.0,2.0,0.0454712599999999,0.6666666666666666,7.333333333333333,12.666666666666666,0.3110688933333333,48.0,CB,53,38,59,97,50,62,49,9,16,28,28,22,47,43,22,12,15,29,19,47,29,43,29,99,51,76,100,38,29,22,100,100,87,10,41,32,76,71,69,68,91,82,59,88,38,94,100,97,85,68,9,16,28,28,62,85,74,22,12,15,29,31,47,29,43,29,100,51,76,100,38,29,22,100,100,87,10,47,32,97,94,79,97,100,100,100,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,4fvgqwfpl4eezh867r1y53zai,G. Gagua,Giorgi Gagua,24.0,Attacker,Georgia,Striker,23.0,0.0,56.0,3.0,79.0,2.0,12.0,4.0,1.0,8.0,8.0,31.0,2.0,1.0,273.0,1.0,16.0,13.0,6.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,79.0,60.0,0.0,75.0,25.0,67.39,40.0,50.0,0.3533333149916318,0.9762927031769468,3.0,12.0,0.28227123,6.0,10.0,15.0,0.6468287100000001,42.0,7.582417582417583,0.0,18.461538461538463,0.989010989010989,26.043956043956044,0.6593406593406593,3.956043956043956,1.3186813186813189,0.3296703296703296,2.6373626373626373,2.6373626373626373,10.21978021978022,0.6593406593406593,0.3296703296703296,0.3296703296703296,5.274725274725275,4.285714285714286,1.978021978021978,1.6483516483516485,0.989010989010989,0.989010989010989,0.3296703296703296,0.6593406593406593,0.0,0.0,79.0,60.0,0.0,75.0,25.0,67.39,40.0,50.0,0.1164835104368016,0.3218547373110814,0.989010989010989,3.956043956043956,0.0930564494505494,1.978021978021978,3.296703296703297,4.945054945054945,0.2132402340659341,13.846153846153848,ST,87,26,94,81,94,32,100,19,10,81,74,94,50,61,21,66,98,87,92,98,84,61,68,52,52,74,66,26,87,31,100,58,37,23,100,79,100,94,100,94,97,90,97,90,26,90,81,90,32,100,13,6,71,68,100,48,58,13,52,100,97,94,97,87,61,68,52,52,74,66,26,87,31,100,58,37,16,100,87,97,87,100,97,100,97,100,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,4ryug5pbklraoj9dj5gygyju1,T. Kapanadze,Tsotne Kapanadze,24.0,Defender,Georgia,Defender,23.0,2.0,19.0,2.0,40.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,113.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.91,50.0,66.67,0.0,0.0,50.0,66.67,100.0,0.0690539346834926,0.1762461752870722,0.0,1.0,0.01935132,0.0,3.0,2.0,0.14885229,22.0,18.31858407079646,1.592920353982301,15.132743362831858,1.592920353982301,31.858407079646017,1.592920353982301,1.592920353982301,0.7964601769911505,0.7964601769911505,0.7964601769911505,0.7964601769911505,3.185840707964602,1.592920353982301,0.0,0.0,0.7964601769911505,0.7964601769911505,0.0,0.7964601769911505,0.0,0.0,0.0,0.0,0.0,0.0,90.91,50.0,66.67,0.0,0.0,50.0,66.67,100.0,0.0549987090399498,0.1403730599631548,0.0,0.7964601769911505,0.0154125557522123,0.0,2.3893805309734515,1.592920353982301,0.118554921238938,17.52212389380531,RB/RCB,18,82,20,12,15,18,70,35,55,30,30,5,12,8,35,22,30,25,18,40,28,45,30,50,52,100,72,95,25,35,42,70,92,30,70,30,35,40,25,20,20,30,35,60,100,65,30,55,70,95,70,85,60,55,10,25,8,35,45,50,25,30,40,28,45,30,50,52,100,72,95,25,35,42,70,92,55,95,30,55,45,25,45,25,65,70,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,88r9uvfwz3jsmgzoazwi2msyc,E. Bationo,Eymard Bationo,20.0,Midfielder,Côte d'Ivoire,Midfielder,37.0,0.0,35.0,6.0,72.0,5.0,3.0,5.0,3.0,3.0,3.0,14.0,3.0,5.0,204.0,2.0,5.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,83.72,75.0,0.0,33.33,40.0,53.85,62.5,33.33,0.4626770204722822,0.1973897692861157,1.0,0.0,0.0,1.0,9.0,9.0,0.12112197,42.0,16.323529411764707,0.0,15.441176470588236,2.647058823529412,31.764705882352946,2.2058823529411766,1.3235294117647058,2.2058823529411766,1.3235294117647058,1.3235294117647058,1.3235294117647058,6.176470588235294,1.3235294117647058,2.2058823529411766,0.8823529411764706,2.2058823529411766,0.8823529411764706,0.4411764705882353,0.8823529411764706,0.0,0.8823529411764706,0.0,0.4411764705882353,0.0,0.0,83.72,75.0,0.0,33.33,40.0,53.85,62.5,33.33,0.2041222149142421,0.0870837217438745,0.4411764705882353,0.0,0.0,0.4411764705882353,3.9705882352941178,3.9705882352941178,0.0534361632352941,18.529411764705884,CB,26,38,41,31,29,51,82,91,78,82,79,68,9,85,90,69,66,66,43,47,91,43,75,49,51,53,97,38,59,63,44,63,12,82,79,76,19,19,69,56,47,26,40,32,38,65,44,41,53,88,97,88,88,85,88,12,85,94,82,71,71,50,47,94,43,88,49,51,53,97,38,59,63,44,63,12,91,74,82,19,19,74,74,59,29,47,Niké Liga
